,Short_Ticker,Name,Sector
4952,TADS,Trend Aggregation Dividend Stock ETF,All Cap Equities
4953,TAEQ,Trend Aggregation US ETF,All Cap Equities
4954,TAGS,Teucrium Agricultural Fund,Agricultural Commodities
4955,TAIL,Cambria Tail Risk ETF,Diversified Portfolio
4956,TAN,Invesco Solar ETF,Alternative Energy Equities
4957,TAXF,American Century Diversified Municipal Bond ETF,National Munis
4958,TBF,ProShares Short 20+ Year Treasury,Inverse Bonds
4959,TBJL,Innovator 20+ Year Treasury Bond 9 Buffer ETF June Series,Total Bond Market
4960,TBT,UltraShort Barclays 20+ Year Treasury,Leveraged Bonds
4961,TBX,ProShares Short 7-10 Year Treasury,Inverse Bonds
4962,TCHP,T. Rowe Price Blue Chip Growth ETF,Large Cap Growth Equities
4963,TCTL,The Premise Capital Frontier Advantage Diversified Tactical ETF,Diversified Portfolio
4964,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Technology Equities
4965,TDSA,Cabana Target Drawdown 5,Diversified Portfolio
4966,TDSB,Cabana Target Drawdown 7 ETF,Diversified Portfolio
4967,TDSC,Cabana Target Drawdown 10 ETF,N/A
4968,TDSD,Cabana Target Drawdown 13 ETF,N/A
4969,TDSE,Cabana Target Drawdown 16 ETF,Diversified Portfolio
4970,TDTF,FlexShares iBoxx 5-Year Target Duration TIPS Index Fund,Inflation-Protected Bonds
4971,TDTT,FlexShares iBoxx 3-Year Target Duration TIPS Index Fund,Inflation-Protected Bonds
4972,TDV,ProShares S&P Technology Dividend Aristocrats ETF,Technology Equities
4973,TDVG,T. Rowe Price Dividend Growth ETF,Large Cap Growth Equities
4974,TECB,iShares U.S. Tech Breakthrough Multisector ETF,Technology Equities
4975,TAAG,Trend Aggregation Growth ETF,All Cap Equities
4976,TACE,Trend Aggregation Conservative ETF,N/A
4977,TADS,Trend Aggregation Dividend Stock ETF,All Cap Equities
4978,TAEQ,Trend Aggregation US ETF,All Cap Equities
4979,TAGS,Teucrium Agricultural Fund,Agricultural Commodities
4980,TAIL,Cambria Tail Risk ETF,Diversified Portfolio
4981,TAN,Invesco Solar ETF,Alternative Energy Equities
4982,TAXF,American Century Diversified Municipal Bond ETF,National Munis
4983,TBF,ProShares Short 20+ Year Treasury,Inverse Bonds
4984,TBJL,Innovator 20+ Year Treasury Bond 9 Buffer ETF June Series,Total Bond Market
4985,TBT,UltraShort Barclays 20+ Year Treasury,Leveraged Bonds
4986,TBX,ProShares Short 7-10 Year Treasury,Inverse Bonds
4987,TCHP,T. Rowe Price Blue Chip Growth ETF,Large Cap Growth Equities
4988,TCTL,The Premise Capital Frontier Advantage Diversified Tactical ETF,Diversified Portfolio
4989,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Technology Equities
4990,TDSA,Cabana Target Drawdown 5,Diversified Portfolio
4991,TDSB,Cabana Target Drawdown 7 ETF,Diversified Portfolio
4992,TDSC,Cabana Target Drawdown 10 ETF,N/A
4993,TDSD,Cabana Target Drawdown 13 ETF,N/A
4994,TDSE,Cabana Target Drawdown 16 ETF,Diversified Portfolio
4995,TDTF,FlexShares iBoxx 5-Year Target Duration TIPS Index Fund,Inflation-Protected Bonds
4996,TDTT,FlexShares iBoxx 3-Year Target Duration TIPS Index Fund,Inflation-Protected Bonds
4997,TDV,ProShares S&P Technology Dividend Aristocrats ETF,Technology Equities
4998,TDVG,T. Rowe Price Dividend Growth ETF,Large Cap Growth Equities
4999,TECB,iShares U.S. Tech Breakthrough Multisector ETF,Technology Equities
5000,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5001,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5002,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5003,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5004,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5005,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5006,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5007,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5008,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5009,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5010,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5011,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5012,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5013,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5014,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5015,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5016,UFO,Procure Space ETF,Global Equities
5017,UGA,United States Gasoline Fund,Oil & Gas
5018,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5019,UGL,ProShares Ultra Gold,Leveraged Commodities
5020,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5021,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5022,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5023,UJB,ProShares Ultra High Yield,Leveraged Bonds
5024,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5025,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5026,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5027,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5028,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5029,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5030,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5031,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5032,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5033,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5034,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5035,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5036,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5037,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5038,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5039,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5040,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5041,UFO,Procure Space ETF,Global Equities
5042,UGA,United States Gasoline Fund,Oil & Gas
5043,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5044,UGL,ProShares Ultra Gold,Leveraged Commodities
5045,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5046,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5047,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5048,UJB,ProShares Ultra High Yield,Leveraged Bonds
5049,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5050,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5051,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5052,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5053,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5054,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5055,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5056,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5057,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5058,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5059,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5060,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5061,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5062,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5063,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5064,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5065,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5066,UFO,Procure Space ETF,Global Equities
5067,UGA,United States Gasoline Fund,Oil & Gas
5068,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5069,UGL,ProShares Ultra Gold,Leveraged Commodities
5070,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5071,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5072,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5073,UJB,ProShares Ultra High Yield,Leveraged Bonds
5074,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5075,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5076,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5077,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5078,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5079,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5080,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5081,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5082,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5083,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5084,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5085,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5086,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5087,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5088,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5089,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5090,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5091,UFO,Procure Space ETF,Global Equities
5092,UGA,United States Gasoline Fund,Oil & Gas
5093,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5094,UGL,ProShares Ultra Gold,Leveraged Commodities
5095,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5096,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5097,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5098,UJB,ProShares Ultra High Yield,Leveraged Bonds
5099,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5100,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5101,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5102,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5103,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5104,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5105,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5106,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5107,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5108,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5109,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5110,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5111,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5112,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5113,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5114,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5115,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5116,UFO,Procure Space ETF,Global Equities
5117,UGA,United States Gasoline Fund,Oil & Gas
5118,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5119,UGL,ProShares Ultra Gold,Leveraged Commodities
5120,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5121,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5122,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5123,UJB,ProShares Ultra High Yield,Leveraged Bonds
5124,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5125,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5126,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5127,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5128,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5129,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5130,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5131,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5132,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5133,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5134,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5135,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5136,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5137,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5138,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5139,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5140,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5141,UFO,Procure Space ETF,Global Equities
5142,UGA,United States Gasoline Fund,Oil & Gas
5143,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5144,UGL,ProShares Ultra Gold,Leveraged Commodities
5145,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5146,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5147,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5148,UJB,ProShares Ultra High Yield,Leveraged Bonds
5149,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5150,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5151,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5152,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5153,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5154,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5155,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5156,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5157,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5158,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5159,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5160,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5161,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5162,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5163,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5164,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5165,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5166,UFO,Procure Space ETF,Global Equities
5167,UGA,United States Gasoline Fund,Oil & Gas
5168,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5169,UGL,ProShares Ultra Gold,Leveraged Commodities
5170,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5171,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5172,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5173,UJB,ProShares Ultra High Yield,Leveraged Bonds
5174,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5175,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5176,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5177,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5178,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5179,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5180,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5181,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5182,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5183,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5184,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5185,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5186,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5187,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5188,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5189,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5190,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5191,UFO,Procure Space ETF,Global Equities
5192,UGA,United States Gasoline Fund,Oil & Gas
5193,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5194,UGL,ProShares Ultra Gold,Leveraged Commodities
5195,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5196,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5197,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5198,UJB,ProShares Ultra High Yield,Leveraged Bonds
5199,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5200,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5201,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5202,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5203,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5204,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5205,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5206,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5207,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5208,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5209,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5210,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5211,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5212,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5213,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5214,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5215,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5216,UFO,Procure Space ETF,Global Equities
5217,UGA,United States Gasoline Fund,Oil & Gas
5218,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5219,UGL,ProShares Ultra Gold,Leveraged Commodities
5220,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5221,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5222,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5223,UJB,ProShares Ultra High Yield,Leveraged Bonds
5224,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
5225,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
5226,UAPR,Innovator S&P 500 Ultra Buffer ETF,N/A
5227,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
5228,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
5229,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
5230,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
5231,UCC,ProShares Ultra Consumer Services,Leveraged Equities
5232,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
5233,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
5234,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
5235,UCYB,ProShares Ultra Nasdaq Cybersecurity,N/A
5236,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
5237,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
5238,UDOW,ProShares UltraPro Dow30,Leveraged Equities
5239,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
5240,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,N/A
5241,UFO,Procure Space ETF,Global Equities
5242,UGA,United States Gasoline Fund,Oil & Gas
5243,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
5244,UGL,ProShares Ultra Gold,Leveraged Commodities
5245,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
5246,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
5247,UJAN,Innovator S&P 500 Ultra Buffer ETF,N/A
5248,UJB,ProShares Ultra High Yield,Leveraged Bonds
5249,UJUL,Innovator S&P 500 Ultra Buffer ETF,N/A
