,Short_Ticker,Name,Sector
6939,APKT,ACME PACKET INC,
6940,ACTL,ACTEL CORP,Communication Services
6941,ACUR,ACURA PHARMACEUTICALS,Healthcare
6942,ASF,ADMINISTAFF INC,
6943,AEA,ADVANCE AMERICA CASH AD,
6944,ABCO,ADVISORY BOARD CO,
6945,AET,AETNA INC,
6946,AFFY,AFFYMAX INC,Healthcare
6947,AAI,AIRTRAN HOLDINGS INC,
6948,ASGR,AMERICA SERVICE GROUP,
6949,APP,AMERICAN APPAREL INC,
6950,ADPI,AMERICAN DENTAL PARTNER,
6951,AEZ,AMERICAN OIL & GAS INC,
6952,ARII,AMERICAN RAILCAR IND,
6953,ACF,AMERICREDIT CORP,
6954,ASCA,AMERISTAR CASINOS INC,
6955,AGP,AMERIGROUP CORP,
6956,ARDNA,ARDEN GROUP INC,
6957,ARBA,ARIBA INC,
6958,ARTC,ARTHROCARE CORP,
6959,ART,ARTIO GLOBAL INVESTORS,
6960,ARM,ARVINMERITOR INC,
6961,AACC,ASSET ACCEPTANCE CAPITA,
6962,ATHN,ATHENAHEALTH INC,
6963,ATLS,ATLAS ENERGY INC,Energy
6964,ATW,ATWOOD OCEANICS INC,
6965,BEBE,BEBE STORES INC,Consumer Cyclical
6966,BEC,BECKMAN COULTER INC,
6967,BELM,BELL MICROPRODUCTS INC,
6968,BLC,BELO CORP,
6969,BMS,BEMIS INC,
6970,BMTI,BIOMIMETIC THERAPEUTICS,
6971,BBOX,BLACK BOX CORP,
6972,BKC,BURGER KING HLDGS INC,
6973,CEC,CEC ENTMT INC,
6974,CHG,CH ENERGY GROUP INC,
6975,CKR,CKE RESTAURANTS INC,
6976,CPY,CPI CORP,
6977,SUR,CNA SURETY CORP,
6978,CA,CA INC,
6979,CAB,CABELAS INC,
6980,CASC,CASCADE CORP,
6981,CAVM,CAVIUM NETWORKS INC,
6982,CRA,CELERA CORPORATION,
6983,CV,CENTRAL VERMONT PUB SVC,
6984,CRDN,CERADYNE INC,
6985,CSBK,CLIFTON SVGS BANCORP IN,
6986,COBZ,COBIZ FINANCIAL INC,
6987,CCE,COCA COLA ENTERPRISE,
6988,CSA,COGDELL SPENCER INC,
6989,KCP,COLE KENNETH PRODTNS,
6990,CCIX,COLEMAN CABLE INC,
6991,PSS,COLLECTIVE BRANDS INC,
6992,CLP,COLONIAL PROPERTIES TR,
6993,CTV,COMMSCOPE INC,
6994,CML,COMPELLENT TECH INC,These are the most competitive housing markets in the US: LendingTree
6995,CPX,COMPLETE PRODUCTION SER,
6996,CVH,COVENTRY HEALTH CARE,
6997,CXS,CREXUS INVESTMENT CORP,
6998,CRWN,CROWN MEDIA HOLDINGS IN,
6999,CFI,CULP INC,
7000,CYMI,CYMER INC,
7001,CYS,CYPRESS SHARPRIDGE INV,
7002,CYTR,CYTRX CORP,Healthcare
7003,DGIT,DG FASTCHANNEL INC,
7004,DPL,DPL INC,
7005,DRIV,DIGITAL RIVER INC,
7006,DRL,DORAL FINANCIAL CORP,
7007,DRC,DRESSER-RAND GROUP INC,
7008,DUF,DUFF & PHELPS CORP,
7009,ESIO,ELECTRO SCIENTIFIC INDS,
7010,PERY,ELLIS PERRY INTL INC,
7011,EMS,EMERGENCY MEDICAL SVCS,
7012,ENER,ENERGY CONVERSION DEVIC,
7013,EGN,ENERGEN CORP,
7014,ENTR,ENTROPIC COMMUNICATIONS,
7015,ENZN,ENZON PHARMACEUTICALS,Healthcare
7016,EPIC,EPICOR SOFTWARE CORP,
7017,EPHC,EPOCH HOLDING CORP,
7018,FINL,FINISH LINE INC,
7019,FFCH,FIRST FINANCIAL HOLDING,
7020,SOLR,GT SOLAR INTERNATIONAL,These are the most competitive housing markets in the US: LendingTree
7021,GET,GAYLORD ENTMT CO,
7022,BGC,GENERAL CABLE CORP,
7023,GNCMA,GENERAL COMMUNICATION,
7024,GEOY,GEOEYE INC,These are the most competitive housing markets in the US: LendingTree
7025,GGC,GEORGIA GULF CORP,
7026,GRB,GERBER SCIENTIFIC INC,
7027,GLF,GULFMARK OFFSHORE INC,
7028,HRP,HRPT PROPERTIES TRUST,
7029,HAR,HARMAN INTERNATIONAL IN,
7030,HWK,HAWK CORP,
7031,HRZ,HORIZON LINES INC,
7032,HOTT,HOT TOPIC INC,
7033,SFI,ISTAR FINANCIAL INC,
7034,ICO,INTERNATIONAL COAL GRP,
7035,INET,INTERNET BRANDS INC,
7036,IMA,INVERNESS MED INNOVATIO,
7037,IRIS,IRIS INTERNATIONAL INC,
7038,ITC,ITC HOLDINGS CORP,
7039,JDAS,JDA SOFTWARE GROUP INC,
7040,KERX,KERYX BIOPHARMACEUTICAL,
7041,KEYN,KEYNOTE SYSTEMS INC,
7042,KND,KINDRED HEALTHCARE INC,
7043,KCI,KINETIC CONCEPTS INC,
7044,KG,KING PHARMACEUTICALS IN,
7045,LPNT,LIFEPOINT HOSPITALS,
7046,TVL,LIN TV CORP,
7047,LNCR,LINCARE HOLDINGS INC,
7048,LIZ,LIZ CLAIBORNE INC,
7049,LUFK,LUFKIN INDUSTRIES INC,
7050,MFW,M & F WORLDWIDE CORP,
7051,WFR,MEMC ELECTRIC MATERIALS,
7052,MEE,MASSEY ENERGY CORP,
7053,MAXY,MAXYGEN INC,
7054,MFE,MCAFEE INC,
7055,MHP,MCGRAW HILL COS INC,
7056,MMR,MCMORAN EXPLORATION CO,
7057,MDTH,MEDCATH CORP,
7058,MRX,MEDICIS PHARMACEUTICAL,
7059,MOLX,MOLEX INC,
7060,NTY,NBTY INC,
7061,NASB,NASB FINANCIAL INC,Financial Services
7062,NWK,NETWORK EQUIPMENT TECH,
7063,NAL,NEWALLIANCE BANCSHARES,
7064,NCT,NEWCASTLE INVT CORP,
7065,NFX,NEWFIELD EXPLORATION CO,
7066,NEWS,NEWSTAR FINANCIAL INC,
7067,GAS,NICOR INC,
7068,NDN,99 CENTS ONLY STORES,
7069,ONXX,ONYX PHARMACEUTICALS IN,
7070,OPLK,OPLINK COMMUNICATIONS,
7071,OPTR,OPTIMER PHARMA INC,
7072,VITA,ORTHOVITA INC,
7073,PHH,PHH CORPORATION,
7074,PICO,PICO HOLDINGS INC,Utilities
7075,POM,PEPCO HOLDINGS INC,
7076,PETM,PETSMART INC,
7077,VRUS,PHARMASSET INC,Consumer Defensive
7078,PNX,PHOENIX COMPANIES INC,
7079,PNK,PINNACLE ENTMT INC,
7080,PDC,PIONEER DRILLING CO,
7081,PXP,PLAINS EXPLORATION & PR,
7082,PLA,PLAYBOY ENTERPRISES,
7083,PCL,PLUM CREEK TIMBER CO IN,
7084,PSYS,PSYCHIATRIC SOLUTIONS,Technology
7085,PURE,PURE BIOSCIENCE,Consumer Defensive
7086,QSFT,QUEST SOFTWARE INC,
7087,STR,QUESTAR CORP,
7088,RSH,RADIOSHACK CORP,
7089,RSYS,RADISYS CORP,
7090,RAH,RALCORP HOLDINGS INC,
7091,RRTS,ROADRUNNER TRNSN SVCS,Industrials
7092,RBN,ROBBINS & MYERS INC,
7093,ROCM,ROCHESTER MEDICAL CORP,
7094,COL,ROCKWELL COLLINS INC,
7095,ROC,ROCKWOOD HOLDINGS INC,
7096,RODM,RODMAN & RENSHAW CAP GP,
7097,ROMA,ROMA FINANCIAL CORP,
7098,RT,RUBY TUESDAY INC,
7099,RDK,RUDDICK CORP,
7100,RUE,RUE21 INC,
7101,SAI,SAIC INC,
7102,SONE,S1 CORPORATION,
7103,SRX,SRA INTERNATIONAL INC,
7104,SNI,SCRIPPS NTWK INTERACTIV,
7105,SBX,SEABRIGHT HOLDINGS INC,
7106,HAWK,SEAHAWK DRILLING INC,
7107,ZZ,SEALY CORP,
7108,SHLD,SEARS HOLDINGS CORP,
7109,SNMX,SENOMYX INC,
7110,SHAW,SHAW GROUP INC,These are the most competitive housing markets in the US: LendingTree
7111,SHFL,SHUFFLE MASTER INC,
7112,SGI,SILICON GRAPHICS INTL,
7113,RBI,SPORT SUPPLY GROUP INC,These are the most competitive housing markets in the US: LendingTree
7114,SFG,STANCORP FINANCIAL GROU,
7115,STAN,STANDARD PARKING CORP,
7116,STBC,STATE BANCORP INC,
7117,HOT,STARWOOD HOTELS & RESRT,
7118,LVB,STEINWAY MUSICAL INS,
7119,STEL,STELLARONE CORP,
7120,STEI,STEWART ENTERPRISES,
7121,SWC,STILLWATER MINING CO,
7122,SGS,STREAM GLOBAL SVCS INC,These are the most competitive housing markets in the US: LendingTree
7123,TCB,TCF FINANCIAL CORP,
7124,TRW,TRW AUTOMOTIVE HLDGS,
7125,TNS,TNS INC,
7126,TLB,TALBOTS INC,
7127,TNAV,TELENAV INC,Technology
7128,TLAB,TELLABS INC,
7129,TIN,TEMPLE INLAND INC,
7130,TPCG,TPC GROUP INC,These are the most competitive housing markets in the US: LendingTree
7131,TRAD,TRADESTATION GROUP INC,
7132,TRH,TRANSATLANTIC HLDGS INC,
7133,TCAP,TRIANGLE CAPITAL CORP,
7134,VCI,VALASSIS COMMUNICATIONS,
7135,VVC,VECTREN CORP,
7136,VQ,VENOCO INC,These are the most competitive housing markets in the US: LendingTree
7137,PAY,VERIFONE SYSTEMS INC,
7138,WPI,WATSON PHARMACEUTICALS,
7139,WBSN,WEBSENSE INC,
7140,WCBO,WEST COAST BANCORP,
7141,AHL,ASPEN INSURANCE HOLDING,
7142,CBE,COOPER INDUSTRIES PLC,
7143,COV,COVIDIEN PLC,
7144,MRH,MONTPELIER RE HOLDINGS,
7145,PRE,PARTNERRE LTD,
7146,VR,VALIDUS HOLDINGS LTD,
7147,ULTR,ULTRAPETROL BAHAMAS LTD,
7148,EXM,EXCEL MARITIME CARRIERS,
7149,ABAX,ABAXIS INC,
7150,ABCD,CAMBIUM LEARNING GRP IN,
7151,ABCO,ADVISORY BOARD CO,
7152,ACCL,ACCELRYS INC,
7153,ACE,ACE LTD,
7154,AFSI,AMTRUST FINL SVCS,
7155,AGP,AMERIGROUP CORP,
7156,AH,ACCRETIVE HEALTH INC,
7157,AHL,ASPEN INSURANCE HOLDING,
7158,AIQ,ALLIANCE HEALTHCARE SVC,
7159,AIS,ANTARES PHARMA INC,
7160,ANEN,ANAREN INC,
7161,ANR,ALPHA NATURAL RESOURCES,
7162,ANTH,ANTHERA PHARMACEUTICALS,Healthcare
7163,ANV,ALLIED NEVADA GOLD CORP,
7164,APKT,ACME PACKET INC,
7165,ARB,ARBITRON INC,
7166,ARBA,ARIBA INC,
7167,ATW,ATWOOD OCEANICS INC,
7168,ATX,CROSS A T CO,
7169,BEXP,BRIGHAM EXPLORATION,
7170,BGC,GENERAL CABLE CORP,
7171,BGMD,BG MEDICINE INC,Healthcare
7172,BHI,BAKER HUGHES INC,
7173,BLC,BELO CORP,
7174,BTH,BLYTH INC,
7175,BTX,BIOTIME INC,Healthcare
7176,CA,CA INC,
7177,CAB,CABELAS INC,
7178,CADX,CADENCE PHARMACEUTICALS,
7179,CALD,CALLIDUS SOFTWARE INC,
7180,CEC,CEC ENTMT INC,
7181,CEG,CONSTELLATION ENERGY GR,
7182,CELL,BRIGHTPOINT INC,
7183,CFNB,CALIFORNIA FIRST NATL,Financial Services
7184,CLP,COLONIAL PROPERTIES TR,
7185,CLWR,CLEARWIRE CORP,
7186,CNH,CNH GLOBAL N V,
7187,CNU,CONTINUCARE CORP,
7188,COBZ,COBIZ FINANCIAL INC,
7189,CODE,SPANSION INC,
7190,CRDN,CERADYNE INC,
7191,CRWN,CROWN MEDIA HOLDINGS IN,
7192,CSA,COGDELL SPENCER INC,
7193,CSBK,CLIFTON SVGS BANCORP IN,
7194,CSC,COMPUTER SCIENCES CORP,
7195,CSE,CAPITALSOURCE INC,
7196,CYS,CYPRESS SHARPRIDGE INV,
7197,DDR,DEVELOPERS DIVERSIFIED,
7198,DEL,DELTIC TIMBER CORP,
7199,DFG,DELPHI FINANCIAL GRP IN,
7200,DFR,CIFC DEERFIELD CORP,
7201,DGIT,DG FASTCHANNEL INC,
7202,DRIV,DIGITAL RIVER INC,
7203,DRL,DORAL FINANCIAL CORP,
7204,DST,DST SYSTEMS INC,
7205,DUF,DUFF & PHELPS CORP,
7206,DUSA,DUSA PHARMACEUTICALS IN,
7207,ENTR,ENTROPIC COMMUNICATIONS,
7208,ENZN,ENZON PHARMACEUTICALS,Healthcare
7209,EP,EL PASO CORP,
7210,EPHC,EPOCH HOLDING CORP,
7211,ERT,ERESEARCHTECHNOLOGY INC,These are the most competitive housing markets in the US: LendingTree
7212,ESIO,ELECTRO SCIENTIFIC INDS,
7213,ESRX,EXPRESS SCRIPTS INC,
7214,FFCH,FIRST FINANCIAL HOLDING,
7215,FFN,FRIENDFINDER NETWORKS,
7216,FINL,FINISH LINE INC,
7217,FIRE,SOURCEFIRE INC,
7218,FSCI,FISHER COMMUNICATIONS,
7219,FTO,FRONTIER OIL CORP,
7220,GAS,NICOR INC,
7221,GMAN,GORDMANS STORES INC,
7222,GNCMA,GENERAL COMMUNICATION,
7223,GNOM,COMPLETE GENOMICS INC,
7224,GOK,GEOKINETICS INC,These are the most competitive housing markets in the US: LendingTree
7225,GR,GOODRICH CORP,
7226,GRB,GERBER SCIENTIFIC INC,
7227,GRM,GRAHAM PACKAGING CO INC,These are the most competitive housing markets in the US: LendingTree
7228,HITK,HI-TECH PHARMACAL CO IN,
7229,IBI,INTERLINE BRANDS INC,
7230,INTX,INTERSECTIONS INC,
7231,IPCC,INFINITY PPTY & CAS COR,
7232,IPXL,IMPAX LABORATORIES INC,
7233,IRC,INLAND REAL ESTATE CORP,
7234,IRIS,IRIS INTERNATIONAL INC,
7235,ITC,ITC HOLDINGS CORP,
7236,KBW,KBW INC,These are the most competitive housing markets in the US: LendingTree
7237,KCI,KINETIC CONCEPTS INC,
7238,KCLI,KANSAS CITY LIFE INS CO,Financial Services
7239,KCP,COLE KENNETH PRODTNS,
7240,KDN,KAYDON CORP,
7241,KERX,KERYX BIOPHARMACEUTICAL,
7242,KEYN,KEYNOTE SYSTEMS INC,
7243,KEYW,KEYW HOLDING CORP,
7244,LHO,LASALLE HOTEL PROPERTIE,
7245,LIZ,LIZ CLAIBORNE INC,
7246,MAKO,MAKO SURGICAL CORP,
7247,MAPP,MAP PHARMACEUTICALS INC,These are the most competitive housing markets in the US: LendingTree
7248,MAXY,MAXYGEN INC,
7249,MCP,MOLYCORP INC,
7250,MHP,MCGRAW HILL COS INC,
7251,MI,MARSHALL & ILSLEY CORP,
7252,MIPS,MIPS TECHNOLOGIES INC,
7253,MITI,MICROMET INC,Healthcare
7254,MKTG,RESPONSYS INC,
7255,MMR,MCMORAN EXPLORATION CO,
7256,NAFC,NASH FINCH CO,
7257,NAUH,NATIONAL AMERN UNIV,Consumer Defensive
7258,NLC,NALCO HOLDING COMPANY,
7259,NRCI,NATIONAL RESEARCH CORP,
7260,NSM,NATIONAL SEMICONDUCTOR,
7261,NST,NSTAR,
7262,NTSP,NETSPEND HOLDINGS INC,
7263,OMPI,OBAGI MEDICAL PROD INC,
7264,OMX,OFFICEMAX INC,
7265,ONXX,ONYX PHARMACEUTICALS IN,
7266,OPLK,OPLINK COMMUNICATIONS,
7267,OPTR,OPTIMER PHARMA INC,
7268,PCX,PATRIOT COAL CORP,
7269,PDC,PIONEER DRILLING CO,
7270,PEET,PEETS COFFEE & TEA INC,
7271,PERY,ELLIS PERRY INTL INC,
7272,PETM,PETSMART INC,
7273,PGI,PREMIERE GLOBAL SERVICE,
7274,PHH,PHH CORPORATION,
7275,PICO,PICO HOLDINGS INC,Utilities
7276,PIP,PHARMATHENE INC,
7277,PRE,PARTNERRE LTD,
7278,PRGX,PRGX GLOBAL INC,Industrials
7279,PRM,PRIMEDIA INC,
7280,PROJ,DELTEK INC,These are the most competitive housing markets in the US: LendingTree
7281,PRX,PAR PHARMACEUTICAL COS,
7282,PSS,COLLECTIVE BRANDS INC,
7283,RAH,RALCORP HOLDINGS INC,
7284,RBN,ROBBINS & MYERS INC,
7285,RDK,RUDDICK CORP,
7286,RGC,REGAL ENTMT GROUP,
7287,RSH,RADIOSHACK CORP,
7288,RSYS,RADISYS CORP,
7289,RT,RUBY TUESDAY INC,
7290,RUE,RUE21 INC,
7291,SAI,SAIC INC,
7292,SATC,SATCON TECHNOLOGY CORP,
7293,SFY,SWIFT ENERGY CO,
7294,SGI,SILICON GRAPHICS INTL,
7295,SGS,STREAM GLOBAL SVCS INC,These are the most competitive housing markets in the US: LendingTree
7296,SHAW,SHAW GROUP INC,These are the most competitive housing markets in the US: LendingTree
7297,SHFL,SHUFFLE MASTER INC,
7298,SHLD,SEARS HOLDINGS CORP,
7299,SHLM,SCHULMAN A INC,
7300,SHS,SAUER-DANFOSS INC,
7301,SKS,SAKS INC,
7302,SRX,SRA INTERNATIONAL INC,
7303,SRZ,SUNRISE SENIOR LIVING,
7304,STAN,STANDARD PARKING CORP,
7305,STBC,STATE BANCORP INC,
7306,STBZ,STATE BK FINL CORP,
7307,SWSH,SWISHER HYGIENE INC,
7308,SYMM,SYMMETRICOM INC,
7309,SYNT,SYNTEL INC,
7310,TBL,TIMBERLAND CO,
7311,TCAP,TRIANGLE CAPITAL CORP,
7312,TCB,TCF FINANCIAL CORP,
7313,TLAB,TELLABS INC,
7314,TLB,TALBOTS INC,
7315,TMS,TMS INTL CORP,
7316,TNAV,TELENAV INC,Technology
7317,TNB,THOMAS & BETTS CORP,
7318,TNS,TNS INC,
7319,TPCG,TPC GROUP INC,These are the most competitive housing markets in the US: LendingTree
7320,TRH,TRANSATLANTIC HLDGS INC,
7321,UAM,UNIVERSAL AMERICAN CORP,
7322,UDRL,UNION DRILLING INC,
7323,ULTR,ULTRAPETROL BAHAMAS LTD,
7324,VCBI,VIRGINIA COMM BANCORP,
7325,VCI,VALASSIS COMMUNICATIONS,
7326,VITA,ORTHOVITA INC,
7327,VLTR,VOLTERRA SEMICONDUCTOR,
7328,VMED,VIRGIN MEDIA INC,
7329,VOG,VOYAGER OIL & GAS INC,These are the most competitive housing markets in the US: LendingTree
7330,VPHM,VIROPHARMA INC,
7331,VQ,VENOCO INC,These are the most competitive housing markets in the US: LendingTree
7332,VR,VALIDUS HOLDINGS LTD,
7333,WFR,MEMC ELECTRIC MATERIALS,
7334,WGL,WGL HOLDINGS INC,
7335,WINN,WINN DIXIE STORES INC,
7336,WPI,WATSON PHARMACEUTICALS,
7337,XRM,XERIUM TECHNOLOGIES INC,
7338,XRTX,XYRATEX LTD,
7339,YDNT,YOUNG INNOVATIONS INC,
7340,ZAGG,ZAGG INCORPORATED,
7341,ACOM,ANCESTRY.COM INC,
7342,ACUR,ACURA PHARMACEUTICALS,Healthcare
7343,ADPI,AMERICAN DENTAL PARTNER,
7344,AEA,ADVANCE AMERICA CASH AD,
7345,AET,AETNA INC,
7346,AFAM,ALMOST FAMILY INC,
7347,AFFY,AFFYMAX INC,Healthcare
7348,ALNC,ALLIANCE FINANCIAL CORP,
7349,ALOG,ANALOGIC CORP,
7350,ALR,ALERE INC,
7351,ALTE,ALTERRA CAPITAL HOLDING,
7352,ALTH,ALLOS THERAPEUTICS INC,
7353,AMLN,AMYLIN PHARMACEUTICALS,
7354,ARDNA,ARDEN GROUP INC,
7355,ARII,AMERICAN RAILCAR IND,
7356,ARJ,ARCH CHEMICALS INC,
7357,ART,ARTIO GLOBAL INVESTORS,
7358,ARTC,ARTHROCARE CORP,
7359,ASCA,AMERISTAR CASINOS INC,
7360,ATHN,ATHENAHEALTH INC,
7361,ATMI,ATMI INC,
7362,BBOX,BLACK BOX CORP,
7363,BBRG,BRAVO BRIO RESTAURANT G,
7364,BEAT,CARDIONET INC,
7365,BEBE,BEBE STORES INC,Consumer Cyclical
7366,BEC,BECKMAN COULTER INC,
7367,BMC,BMC SOFTWARE INC,
7368,BMS,BEMIS INC,
7369,BMTI,BIOMIMETIC THERAPEUTICS,
7370,BODY,BODY CENTRAL CORP,
7371,BRE,BRE PROPERTIES INC,
7372,CASC,CASCADE CORP,
7373,CAVM,CAVIUM INC,
7374,CBE,COOPER INDUSTRIES PLC,
7375,CBI,CHICAGO BRIDGE & IRON,
7376,CBKN,CAPITAL BK CORP,
7377,CBOU,CARIBOU COFFEE CO INC,
7378,CCE,COCA COLA ENTERPRISE,
7379,CCIX,COLEMAN CABLE INC,
7380,CHFN,CHARTER FINL CORP WEST,
7381,CHG,CH ENERGY GROUP INC,
7382,CLC,CLARCOR INC,
7383,COL,ROCKWELL COLLINS INC,
7384,COV,COVIDIEN PLC,
7385,CPLA,CAPELLA EDUCATION CO,
7386,CPN,CALPINE CORP,
7387,CPO,CORN PRODS INTERNATIONA,
7388,CPTS,CONCEPTUS INC,
7389,CPWR,COMPUWARE CORP,Utilities
7390,CPX,COMPLETE PRODUCTION SER,
7391,CV,CENTRAL VERMONT PUB SVC,
7392,CVG,CONVERGYS CORP,
7393,CVH,COVENTRY HEALTH CARE,
7394,CXPO,CRIMSON EXPLORATION INC,
7395,CXS,CREXUS INVESTMENT CORP,
7396,CYMI,CYMER INC,
7397,DMAN,DEMANDTEC INC,Consumer Defensive
7398,DPL,DPL INC,
7399,DRC,DRESSER-RAND GROUP INC,
7400,ECYT,ENDOCYTE INC,
7401,EF,EDELMAN FINANCIAL GROUP,
7402,EGN,ENERGEN CORP,
7403,ELON,ECHELON CORP,
7404,EMC,E M C CORP,
7405,EXAC,EXACTECH INC,
7406,EXM,EXCEL MARITIME CARRIERS,
7407,FALC,FALCONSTOR SOFTWARE,Technology
7408,FBN,FURNITURE BRANDS INTL,
7409,FO,FORTUNE BRANDS INC,
7410,FRM,FURMANITE  CORP,
7411,GCOM,GLOBECOMM SYSTEMS INC,
7412,GEOY,GEOEYE INC,These are the most competitive housing markets in the US: LendingTree
7413,GET,GAYLORD ENTMT CO,
7414,GGC,GEORGIA GULF CORP,
7415,GLCH,GLEACHER & COMPANY INC,These are the most competitive housing markets in the US: LendingTree
7416,GLF,GULFMARK OFFSHORE INC,
7417,GRT,GLIMCHER REALTY TRUST,
7418,GSIG,GSI GROUP INC CDA NEW,
7419,GXP,GREAT PLAINS ENERGY INC,
7420,HAR,HARMAN INTERNATIONAL IN,
7421,HNZ,HEINZ H J CO,
7422,HOC,HOLLY CORP,
7423,HOT,STARWOOD HOTELS & RESRT,
7424,HOTT,HOT TOPIC INC,
7425,HS,HEALTHSPRING INC,
7426,IM,INGRAM MICRO INC,
7427,IN,INTERMEC INC,
7428,JDAS,JDA SOFTWARE GROUP INC,
7429,JMBA,JAMBA INC,
7430,JNY,THE JONES GROUP INC,
7431,KND,KINDRED HEALTHCARE INC,
7432,KS,KAPSTONE PAPER & PACKAG,
7433,KSWS,K-SWISS INC,
7434,LAYN,LAYNE CHRISTENSEN CO,
7435,LNCE,SNYDER'S-LANCE INC,
7436,LNCR,LINCARE HOLDINGS INC,
7437,LPNT,LIFEPOINT HOSPITALS,
7438,LSE,CAPLEASE INC,
7439,LUFK,LUFKIN INDUSTRIES INC,
7440,LVB,STEINWAY MUSICAL INS,
7441,MDF,METROPOLITAN HEALTH NET,
7442,MDTH,MEDCATH CORP,
7443,MDW,MIDWAY GOLD CORP,
7444,MEDH,MEDQUIST HLDGS INC,Real Estate
7445,MFW,M & F WORLDWIDE CORP,
7446,MOLX,MOLEX INC,
7447,MPR,MET-PRO CORP,
7448,MRH,MONTPELIER RE HOLDINGS,
7449,MRX,MEDICIS PHARMACEUTICAL,
7450,MSCC,MICROSEMI CORP,
7451,MSFG,MAINSOURCE FINANCIAL GR,
7452,MSPD,MINDSPEED TECHNOLOGIES,
7453,NBS,NEOSTEM INC,
7454,NCT,NEWCASTLE INVT CORP,
7455,NDN,99 CENTS ONLY STORES,
7456,NEOP,NEOPROBE CORP,
7457,NEWS,NEWSTAR FINANCIAL INC,
7458,NFP,NATIONAL FINL PARTNERS,
7459,NFX,NEWFIELD EXPLORATION CO,
7460,NHP,NATIONWIDE HEALTH PPTYS,
7461,NVE,NV ENERGY INC,
7462,NYX,NYSE EURONEXT,
7463,OABC,OMNIAMERICAN BANCORP IN,
7464,OCLR,OCLARO INC,
7465,PACR,PACER INTERNATIONAL INC,
7466,PAY,VERIFONE SYSTEMS INC,
7467,PCBC,PACIFIC CAPITAL BANCORP,
7468,PCBK,PACIFIC CONTINENTAL COR,
7469,PCL,PLUM CREEK TIMBER CO IN,
7470,PCP,PRECISION CASTPARTS,
7471,PL,PROTECTIVE LIFE CORP,
7472,PLFE,PRESIDENTIAL LIFE CORP,
7473,PMTI,PALOMAR MEDICAL TECH,
7474,PNK,PINNACLE ENTMT INC,
7475,PNX,PHOENIX COMPANIES INC,
7476,POM,PEPCO HOLDINGS INC,
7477,PSSI,PSS WORLD MEDICAL INC,
7478,PULS,PULSE ELECTRONICS CORP,
7479,PWER,POWER-ONE INC,
7480,PX,PRAXAIR INC,
7481,PXP,PLAINS EXPLORATION & PR,
7482,QSFT,QUEST SOFTWARE INC,
7483,ROC,ROCKWOOD HOLDINGS INC,
7484,ROMA,ROMA FINANCIAL CORP,
7485,RRTS,ROADRUNNER TRNSN SVCS,Industrials
7486,SBX,SEABRIGHT HOLDINGS INC,
7487,SCG,SCANA CORP,
7488,SCMP,SUCAMPO PHARMA,
7489,SEH,SPARTECH CORP,
7490,SFD,SMITHFIELD FOODS INC,
7491,SFG,STANCORP FINANCIAL GROU,
7492,SFI,ISTAR FINANCIAL INC,
7493,SLE,SARA LEE CORP,
7494,SLTM,SOLTA MEDICAL INC,
7495,SMA,SYMMETRY MEDICAL INC,
7496,SNI,SCRIPPS NTWK INTERACTIV,
7497,SNMX,SENOMYX INC,
7498,SNSS,SUNESIS PHARMACEUTICALS,
7499,SNTS,SANTARUS INC,
7500,SOA,SOLUTIA INC,
7501,SOLR,GT SOLAR INTERNATIONAL,These are the most competitive housing markets in the US: LendingTree
7502,SONC,SONIC CORP,
7503,SONE,S1 CORPORATION,
7504,STEI,STEWART ENTERPRISES,
7505,STEL,STELLARONE CORP,
7506,STR,QUESTAR CORP,
7507,STRI,STR HOLDINGS INC,Technology
7508,SUG,SOUTHERN UNION CO,
7509,SUNH,SUN HEALTHCARE GROUP IN,
7510,SUPX,SUPERTEX INC,
7511,SURG,SYNERGETICS USA INC,Technology
7512,SVU,SUPERVALU INC,
7513,SWC,STILLWATER MINING CO,
7514,TEG,INTEGRYS ENERGY GROUP,
7515,TIE,TITANIUM METALS CORP,
7516,TIN,TEMPLE INLAND INC,
7517,TRNX,TORNIER N V,Energy
7518,TRW,TRW AUTOMOTIVE HLDGS,
7519,TSRX,TRIUS THERAPEUTICS INC,
7520,TUC,MAC-GRAY CORP,
7521,TVL,LIN TV CORP,
7522,TWER,TOWERSTREAM CORP,Communication Services
7523,TWX,TIME WARNER INC,
7524,UTR,UNITRIN INC,
7525,VRTU,VIRTUSA CORP,
7526,VRUS,PHARMASSET INC,Consumer Defensive
7527,VVC,VECTREN CORP,
7528,WBCO,WASHINGTON BANKING CO,
7529,WBSN,WEBSENSE INC,
7530,WCBO,WEST COAST BANCORP,
7531,WRC,WARNACO GROUP INC,
7532,WSTL,WESTELL TECHNOLOGIES IN,Technology
7533,ZIP,ZIPCAR INC,These are the most competitive housing markets in the US: LendingTree
7534,ZOLT,ZOLTEK COMPANIES INC,
7535,ZZ,SEALY CORP,
7536,AACC,ASSET ACCEPTANCE CAPITA,
